type,name,address,capacity,code
有料老人ホーム,介護付有料老人ホーム　みんなの家・東浦和３,さいたま市緑区東浦和7-29-4,33,11109
有料老人ホーム,ピュアリーフ浦和,さいたま市緑区中尾661-1,22,11109
有料老人ホーム,介護付有料老人ホーム　ヒューマンサポート岩槻,さいたま市岩槻区上野6-3-10,80,11110
軽費老人ホーム,特定施設入居者生活介護　しらさぎ,さいたま市岩槻区真福寺１４６５,70,11110
有料老人ホーム,介護付有料老人ホーム　メディカルフローラ岩槻,さいたま市岩槻区仲町1丁目11番5号,65,11110
有料老人ホーム,メディカルホームここち東岩槻,さいたま市岩槻区東岩槻二丁目1番1,51,11110
有料老人ホーム,ローズ・ヴィラ,さいたま市岩槻区増長１１２,50,11110
有料老人ホーム,さわやかいわつき館,さいたま市岩槻区加倉４丁目２１番３０号,47,11110
有料老人ホーム,ふるさとホーム岩槻,さいたま市岩槻区本丸3-19-33,39,11110
有料老人ホーム,アシステッドリビング川越,川越市大字的場1174-1,80,11201
有料老人ホーム,有料老人ホーム　サニーライフ川越,川越市中台2丁目20番地8,60,11201
有料老人ホーム,アズハイム上福岡,川越市清水町4番地7,60,11201
有料老人ホーム,イリーゼ川越,川越市大字今泉106-1,58,11201
有料老人ホーム,アズハイム川越,川越市今福843－1,55,11201
有料老人ホーム,スマイリングホーム　メディス川越,川越市中台元町１－１３－５,40,11201
有料老人ホーム,介護付有料老人ホームすこや家・川越南大塚,川越市むさし野38-19,36,11201
有料老人ホーム,ホームステーションらいふ川越,川越市新宿町3-20-1,30,11201
有料老人ホーム（地域密着型）,ミモザ川越,川越市大字的場2464番地2,29,11201
有料老人ホーム（地域密着型）,高齢者福祉施設　すまいる小江戸,川越市下老袋742-1,16,11201
有料老人ホーム,サンシティ熊谷,熊谷市大原3丁目6番1号,332,11202
有料老人ホーム,有限会社　ヘルパーステーション,熊谷市野原135-1,165,11202
有料老人ホーム,介護付有料老人ホーム　グリーンフォレストビレッジ「桜ガーデン」,熊谷市広瀬800-2,145,11202
軽費老人ホーム,ケアハウスはなぶさ苑温泉リハビリ館,熊谷市玉井355番地,100,11202
有料老人ホーム,さわやかくまがや館,熊谷市石原1696番地8,54,11202
有料老人ホーム,介護付有料老人ホームみんなの家・熊谷銀座,熊谷市銀座1－115－1,48,11202
有料老人ホーム,レジデンス熊谷,熊谷市太井1647－1,43,11202
有料老人ホーム,サンシティ東川口,川口市差間2-6-50,185,11203
有料老人ホーム,ウェルケアテラス川口元郷,川口市弥平二丁目22番2号,126,11203
有料老人ホーム,ＳＯＭＰＯケア ラヴィーレ川口安行,川口市大字安行小山487-5,121,11203
有料老人ホーム,有料老人ホームサニーライフ川口赤井台,川口市大字赤井570番地,112,11203
有料老人ホーム,有料老人ホーム　サニーライフ西川口,川口市西川口４－１６－５,108,11203
有料老人ホーム,有料老人ホーム　アミカの郷川口,川口市本蓮1－19－21,102,11203
有料老人ホーム,ハートランド川口明生苑,川口市上青木3-10-17,100,11203
有料老人ホーム,ライフ＆シニアハウス リボンシティ川口,川口市並木元町１番６５号,100,11203
有料老人ホーム,有料老人ホーム　サニーライフ東川口,川口市大字藤兵衛新田字中通168番地1,85,11203
有料老人ホーム,SOMPOケア　ラヴィーレ南浦和,川口市大字小谷場３７番1,83,11203
有料老人ホーム,グランヴィ川口,川口市前川3-39-15,80,11203
有料老人ホーム,ベストライフ川口東,川口市原町9-15,79,11203
有料老人ホーム,かわぐち翔裕館,川口市戸塚南2-18-1,79,11203
有料老人ホーム,ニチイホーム　川口,川口市本町二丁目11番地1丁目,78,11203
有料老人ホーム,あんしんホーム　川口,川口市江戸袋一丁目4番20号,72,11203
有料老人ホーム,ベストライフ東川口,川口市戸塚3-3-10,66,11203
有料老人ホーム,シーハーツ川口,川口市上青木1丁目２－２４,64,11203
有料老人ホーム,グランダ南浦和,川口市大字小谷場63番地2,60,11203
有料老人ホーム,ニチイケアセンター川口北,川口市大字差間324番地の1,60,11203
有料老人ホーム,リアンレーヴ　川口,川口市八幡木１丁目13-12,60,11203
有料老人ホーム,リアンレーヴ川口新井宿,川口市新井宿１９－１,60,11203
有料老人ホーム,メディカル・リハビリホームまどか川口,川口市青木5丁目10-10,58,11203
有料老人ホーム,リハビリホームまどか川口本町,川口市本町1丁目14番16号,58,11203
有料老人ホーム,まどか川口芝,川口市芝西一丁目14番8号,58,11203
有料老人ホーム,有料老人ホーム　セリシール川口,川口市大字榛松305-1,58,11203
有料老人ホーム,ロイヤル川口,川口市青木２－５－２４,56,11203
有料老人ホーム,まどか南浦和,川口市大字小谷場58番地,54,11203
有料老人ホーム,ヒューマンライフケア鳩ヶ谷の郷,川口市鳩ヶ谷本町3-24-8,54,11203
有料老人ホーム,そんぽの家　東川口,川口市大字木曽呂７１７－１,53,11203
有料老人ホーム,イリーゼ川口宮町,川口市宮町16-12,53,11203
有料老人ホーム,イリーゼ川口安行,川口市安行92-1,53,11203
有料老人ホーム,応援家族　東川口,川口市東川口1丁目11番14号,53,11203
有料老人ホーム,あいらの杜 川口市立医療センター前,川口市西新井宿438-2,53,11203
有料老人ホーム,ソラスト川口,川口市弥平２－２２－１０,52,11203
有料老人ホーム,有料老人ホームグランシア川口,川口市大字芝2760番地の3,52,11203
有料老人ホーム,ベストライフ鳩ケ谷,川口市三ツ和1-29-32,52,11203
有料老人ホーム,さかえグリーンハート川口,川口市東川口五丁目9番16号,50,11203
有料老人ホーム,ホームステーションらいふ川口元郷,川口市元郷６－８－５,45,11203
有料老人ホーム,介護付有料老人ホームみんなの家・川口東本郷,川口市大字東本郷290-1,45,11203
有料老人ホーム,グッドタイムナーシングホーム・川口新井宿,川口市大字赤山1155,45,11203
有料老人ホーム,イルミーナかわぐち,川口市大字里1186-1,43,11203
有料老人ホーム,サニーポート川口,川口市東川口５－４－１０,42,11203
有料老人ホーム,介護付有料老人ホーム　東川口やわらぎ苑,川口市戸塚2丁目21番18号,39,11203
有料老人ホーム,ボンセジュール川口,川口市朝日5丁目5番10号,39,11203
有料老人ホーム,アビリティーズ・気まま館川口,川口市飯塚３－８－１７,30,11203
有料老人ホーム,ライフコミューン川口,川口市江戸袋1-11-27,29,11203
サ高住,ピュアリーフ川口,川口市石神1708,21,11203
有料老人ホーム（地域密着型）,まごころホーム三ツ和,川口市坂下町4-15-4,20,11203
軽費老人ホーム,ケアハウス緑風苑,行田市須加１５２９,90,11206
有料老人ホーム,イリーゼ行田,行田市向町15-37,53,11206
有料老人ホーム,さつきホーム,行田市荒木２１３１－３,32,11206
有料老人ホーム,シニアホーム武甲の郷,秩父市日野田町２－１４－５,34,11207
有料老人ホーム,ケアホーム楓,秩父市荒川上田野７６８番地,30,11207
有料老人ホーム,ガーデンハイム楓,秩父市荒川上田野766番地1,30,11207
有料老人ホーム,シンシアホーム　宮杜,秩父市番場町6-4,30,11207
有料老人ホーム,ライフ＆シニアハウス所沢（東館・西館）,所沢市御幸町５－１５（東館）５－８（西館）,259,11208
軽費老人ホーム,ケアハウス狭山ヶ丘,所沢市東狭山ヶ丘5-2753,120,11208
有料老人ホーム,介護付有料老人ホーム　なかとみ悠生苑,所沢市中富508-1,80,11208
有料老人ホーム,SOMPOケア　ラヴィーレ東所沢,所沢市東所沢二丁目10番地の4,72,11208
有料老人ホーム,花りぼん所沢,所沢市下富1133番3,60,11208
有料老人ホーム,イリーゼ所沢西,所沢市東狭山ヶ丘1-57-1,58,11208
有料老人ホーム,桂の樹,所沢市宮本町2-23-34,30,11208
軽費老人ホーム（地域密着型）,地域密着型ケアハウス　飛鳥野の森,所沢市神米金５０５－１,29,11208
有料老人ホーム,SOMPOケア　ラヴィーレ飯能,飯能市南町2-7,75,11209
サ高住,ハーモニライフ飯能,飯能市双柳1217-1,60,11209
有料老人ホーム,ベストライフ飯能,飯能市双柳1192-1,57,11209
サ高住,ロイヤルレジデンス加須,加須市中央1-7-57,41,11210
サ高住,介護付き高齢者住宅ウィステリア,加須市花崎北1-14-2,35,11210
有料老人ホーム,有料老人ホーム　さいたま妙松苑,加須市志多見2334-5,34,11210
軽費老人ホーム（地域密着型）,ケアハウスグリーンピース,本庄市栗崎１０５－１,29,11211
有料老人ホーム,有料老人ホーム　サニーライフ東松山,東松山市材木町１６番２３号,88,11212
有料老人ホーム,介護付有料老人ホームヒューマンサポート東松山,東松山市下野本1466-1,75,11212
サ高住,ココファン高坂,東松山市宮鼻1018-1,68,11212
サ高住,家族の家ひまわり東松山,東松山市東平１４７７－１,60,11212
有料老人ホーム,有料老人ホーム　サニーライフ　東松山弐番館,東松山市加美町2-22,60,11212
有料老人ホーム,あんしんホーム東松山,東松山市上唐子1498-21,45,11212
サ高住,サービス付き高齢者向け住宅ハーモニー東松山,東松山市松山町1丁目11-23,43,11212
有料老人ホーム,ヒューマンサポート春日部中央,春日部市豊町1-4-5,80,11214
有料老人ホーム,応援家族　庄和館,春日部市西金野井64-24,75,11214
有料老人ホーム,イリーゼかすかべ,春日部市南1丁目9番61号,67,11214
有料老人ホーム,サンライズ・ヴィラ北春日部,春日部市栄町1-82,66,11214
有料老人ホーム,介護付有料老人ホーム　ヒューマンサポート春日部,春日部市備後西5丁目1－44,63,11214
サ高住,ウエルガーデンエミナース春日部,春日部市内牧3701-1,63,11214
サ高住,プラチナ・シニアホーム春日部藤の牛島,春日部市牛島1590番地1,60,11214
サ高住,サンライズ・ヴィラ春日部,春日部市大畑363番地１,54,11214
サ高住,介護付き高齢者向け住宅はまさきの郷,春日部市一ノ割３－１６－９,51,11214
軽費老人ホーム,ケアハウス　彩光苑,春日部市内牧3149,50,11214
有料老人ホーム,リアンレーヴ春日部,春日部市南中曽根442-1,50,11214
サ高住,ハーモニーライフ春日部,春日部市一ノ割4-3-13,44,11214
有料老人ホーム,ふるさとホーム武里,春日部市大畑116-1,39,11214
有料老人ホーム,有料老人ホーム　サニーライフ狭山,狭山市南入曽574-2,81,11215
有料老人ホーム,ふるさとホーム狭山,狭山市大字笹井682-1,78,11215
有料老人ホーム,家族倶楽部,狭山市東三ツ木222番地の1,74,11215
有料老人ホーム,ＳＯＭＰＯケア ラヴィーレ狭山,狭山市新狭山二丁目2番地の7,73,11215
サ高住,イリ－ゼ狭山・富士見,狭山市入間川3155-1,62,11215
有料老人ホーム,イリーゼ狭山,狭山市笹井3-10-5,59,11215
有料老人ホーム,株式会社　木下の介護　リアンレーヴ狭山,狭山市富士見二丁目7番12号,59,11215
サ高住,ル・レーヴ狭山,狭山市中央１－６－１４,54,11215
サ高住,ル・レーヴ狭山さくら館,狭山市中央１－６－４,54,11215
