,type,name,address,capacity,code,coordinate,residential,demand,capacity_pct,capacity_per_k,longitude,latitude
1750,認知症対応型共同生活介護,グループホーム愛敬,愛別町字豊里２９１番地の２,18,01456,"[142.62265, 43.911968]",1,670.1800000000001,2.6858455937210897,26.8584559372109,142.62265,43.911968
1751,介護老人福祉施設,上川町特別養護老人ホーム大雪荘,上川町西町４番地１,30,01457,"[142.760788, 43.855373]",1,843.44,3.556862373138575,35.56862373138575,142.760788,43.855373
1752,介護老人保健施設,上川町立介護老人保健施設つつじ苑,上川町花園町１７５番地,27,01457,"[142.767548, 43.851505]",1,843.44,3.2011761358247175,32.01176135824718,142.767548,43.851505
1753,介護老人福祉施設（地域密着型）,上川町特別養護老人ホーム大雪荘,上川町西町４番地１,20,01457,"[142.760788, 43.855373]",1,843.44,2.371241582092383,23.71241582092383,142.760788,43.855373
1754,認知症対応型共同生活介護,グループホームまどか,上川町西町１５－１,18,01457,"[142.761185, 43.854317]",1,843.44,2.1341174238831453,21.341174238831453,142.761185,43.854317
1755,介護老人保健施設,老人保健施設ひだまりの里,東川町西町８丁目２９番１号,80,01458,"[142.481659, 43.703903]",1,1450.453,5.515518255331266,55.155182553312656,142.481659,43.703903
1756,介護老人福祉施設,特別養護老人ホーム東川町羽衣園,東川町西町８丁目２９番３号,50,01458,"[142.481659, 43.703903]",1,1450.453,3.447198909582041,34.47198909582041,142.481659,43.703903
1757,認知症対応型共同生活介護,グループホームほのぼのファミリー,東川町北町5丁目４－１０,18,01458,"[142.494232, 43.705025]",1,1450.453,1.2409916074495349,12.40991607449535,142.494232,43.705025
1758,認知症対応型共同生活介護,有限会社　プランタン東川　グループホーム　くるみの郷,東川町北町３丁目2番７号,18,01458,"[142.499802, 43.701977]",1,1450.453,1.2409916074495349,12.40991607449535,142.499802,43.701977
1759,認知症対応型共同生活介護,グループホーム　ゆう,東川町北町4丁目9－26,15,01458,"[142.501556, 43.704235]",1,1450.453,1.0341596728746123,10.341596728746122,142.501556,43.704235
1760,介護老人保健施設,美瑛町老人保健施設　ほの香,美瑛町東町３丁目７０１番３,60,01459,"[142.477219, 43.590256]",1,2050.361,2.9263139515431673,29.263139515431675,142.477219,43.590256
1761,介護老人福祉施設,特別養護老人ホーム美瑛慈光園,美瑛町南町4丁目4番18号,60,01459,"[142.46994, 43.582848]",1,2050.361,2.9263139515431673,29.263139515431675,142.46994,43.582848
1762,介護老人福祉施設（地域密着型）,地域密着型介護老人福祉施設美瑛慈光園,美瑛町南町4丁目4番18号,24,01459,"[142.46994, 43.582848]",1,2050.361,1.170525580617267,11.70525580617267,142.46994,43.582848
1763,認知症対応型共同生活介護,グループホームびえいの郷,美瑛町大町２丁目５番１４号,18,01459,"[142.454788, 43.589775]",1,2050.361,0.8778941854629503,8.778941854629503,142.454788,43.589775
1764,介護老人福祉施設（地域密着型）,美瑛慈光園サテライト特養　燈,美瑛町南町1丁目2番33号,18,01459,"[142.465485, 43.585987]",1,2050.361,0.8778941854629503,8.778941854629503,142.465485,43.585987
1765,認知症対応型共同生活介護,グループホーム虹,美瑛町南町３丁目１１番３２２,7,01459,"[142.468506, 43.584393]",1,2050.361,0.3414032943467029,3.414032943467029,142.468506,43.584393
1771,介護老人福祉施設,上富良野町ラベンダーハイツ　特別養護老人ホーム,上富良野町西１線北２４号,50,01460,"[142.456589, 43.457581]",1,1719.218,2.908299005710736,29.08299005710736,142.456589,43.457581
1772,介護医療院,介護医療院上富良野,上富良野町大町３丁目２番１５号,28,01460,"[142.466721, 43.454414]",1,1719.218,1.628647443198012,16.28647443198012,142.466721,43.454414
1773,認知症対応型共同生活介護,グループホームおおぞら,上富良野町緑町3丁目1番32号,15,01460,"[142.473663, 43.451679]",1,1719.218,0.8724897017132207,8.724897017132207,142.473663,43.451679
1774,認知症対応型共同生活介護,上富良野高齢者グループホームほーぷ,上富良野町宮町４丁目６９番６６,9,01460,"[142.473831, 43.462868]",1,1719.218,0.5234938210279324,5.234938210279324,142.473831,43.462868
1776,介護老人福祉施設,中富良野町特別養護老人ホーム　こぶし苑　ラベンダー棟,中富良野町東町３番８号,40,01461,"[142.426727, 43.404484]",1,929.919,4.301449911228827,43.01449911228828,142.426727,43.404484
1777,介護老人福祉施設,中富良野町特別養護老人ホーム こぶし苑,中富良野町東町３番８号,30,01461,"[142.426727, 43.404484]",1,929.919,3.2260874334216205,32.260874334216204,142.426727,43.404484
1778,認知症対応型共同生活介護,グループホーム康陽,中富良野町東町７番１号,18,01461,"[142.428558, 43.405495]",1,929.919,1.9356524600529723,19.356524600529724,142.428558,43.405495
1779,介護老人福祉施設,特別養護老人ホームふくしあ,南富良野町字金山586番地4,50,01462,"[142.359848, 43.145432]",1,422.28000000000003,11.840484986265036,118.40484986265037,142.359848,43.145432
1780,介護老人福祉施設,社会福祉法人　南富良野大乗会　特別養護老人ホーム　一味園,南富良野町字幾寅５２８番地１,50,01462,"[142.583267, 43.158207]",1,422.28000000000003,11.840484986265036,118.40484986265037,142.583267,43.158207
1782,介護老人福祉施設,和寒町特別養護老人ホーム芳生苑,和寒町字三笠6番地,100,01464,"[142.411835, 44.01564]",1,808.646,12.366350665186003,123.66350665186003,142.411835,44.01564
1783,介護老人福祉施設,特別養護老人ホーム剣渕ひらなみ荘,剣淵町元町4番１号,50,01465,"[142.373688, 44.100574]",1,636.04,7.8611408087541665,78.61140808754166,142.373688,44.100574
1784,認知症対応型共同生活介護,グループホーム　栞,剣淵町仲町23-2,18,01465,"[142.362473, 44.098846]",1,636.04,2.8300106911515,28.300106911515,142.362473,44.098846
1785,介護老人福祉施設,下川町立特別養護老人ホームあけぼの園,下川町西町３５２番地,56,01468,"[142.626816, 44.303551]",1,685.307,8.171520209190918,81.71520209190918,142.626816,44.303551
1786,認知症対応型共同生活介護,グループホームなごみの家,下川町南町３２３番地１,15,01468,"[142.637222, 44.29435]",1,685.307,2.188800056033281,21.888000560332813,142.637222,44.29435
1787,認知症対応型共同生活介護,グループホームふるさと,下川町錦町305番地,9,01468,"[142.636963, 44.305012]",1,685.307,1.3132800336199688,13.132800336199688,142.636963,44.305012
1788,介護老人福祉施設,美深町特別養護老人ホーム,美深町字敷島91番地,50,01469,"[142.336716, 44.48822]",1,933.477,5.356318366708553,53.56318366708553,142.336716,44.48822
1789,認知症対応型共同生活介護,グループホーム　びふか,美深町字南町２５番地,18,01469,"[142.354446, 44.477493]",1,933.477,1.928274612015079,19.28274612015079,142.354446,44.477493
1790,認知症対応型共同生活介護,グループホーム清の里美深,美深町字西１条北５丁目１番５,15,01469,"[142.342285, 44.485851]",1,933.477,1.6068955100125661,16.068955100125663,142.342285,44.485851
1791,介護老人福祉施設,中川町社協特別養護老人ホーム一心苑,中川町字中川５２３番地２,50,01471,"[142.096069, 44.825611]",1,337.41499999999996,14.818546893291645,148.18546893291645,142.096069,44.825611
1792,認知症対応型共同生活介護,中川町グループホームひだまり,中川町字中川２３５番地６,15,01471,"[142.096069, 44.825611]",1,337.41499999999996,4.445564067987494,44.45564067987494,142.096069,44.825611
1793,介護老人福祉施設（地域密着型）,地域密着型特別養護老人ホーム　テルケア,幌加内町字幌加内926番1,29,01472,"[142.155991, 44.012486]",1,325.367,8.913012075594635,89.13012075594635,142.155991,44.012486
1795,介護老人福祉施設,特別養護老人ホーム増毛町立明和園,増毛町見晴町438番地1,50,01481,"[141.528015, 43.850323]",1,916.576,5.455085012044828,54.550850120448274,141.528015,43.850323
1796,認知症対応型共同生活介護,グループホームあふんの里,増毛町阿分２２４番地の９,15,01481,"[141.630981, 43.871273]",1,916.576,1.6365255036134483,16.36525503613448,141.630981,43.871273
1797,認知症対応型共同生活介護,グループホーム別苅,増毛町別苅175番地1,9,01481,"[141.449356, 43.782646]",1,916.576,0.9819153021680689,9.81915302168069,141.449356,43.782646
1798,介護老人福祉施設,小平町立特別養護老人ホーム愛生園,小平町字小平町３９８番地の20,50,01482,"[141.678009, 44.015633]",1,671.5250000000001,7.445739175756671,74.45739175756671,141.678009,44.015633
1799,認知症対応型共同生活介護,グループホームひだまりの家,小平町字小平町４３２番地の９,9,01482,"[141.678009, 44.015633]",1,671.5250000000001,1.3402330516362009,13.402330516362008,141.678009,44.015633
1800,介護老人福祉施設,特別養護老人ホーム　苫前幸寿園,苫前町字旭105-7,50,01483,"[141.676758, 44.300381]",1,673.6099999999999,7.422692655987888,74.22692655987888,141.676758,44.300381
1801,認知症対応型共同生活介護,グループホーム優芽,苫前町字古丹別249番地,18,01483,"[141.719177, 44.267033]",1,673.6099999999999,2.6721693561556394,26.721693561556393,141.719177,44.267033
1802,介護老人福祉施設,羽幌町立特別養護老人ホームしあわせ荘,羽幌町栄町97番地の1,60,01484,"[141.69519, 44.356216]",1,1541.836,3.8914644618493797,38.914644618493796,141.69519,44.356216
1803,介護老人福祉施設,羽幌町立特別養護老人ホームしあわせ荘,羽幌町栄町97番地の1,50,01484,"[141.69519, 44.356216]",1,1541.836,3.2428870515411496,32.4288705154115,141.69519,44.356216
1804,認知症対応型共同生活介護,グループホームはぼ～れ,羽幌町栄町111番地,18,01484,"[141.693939, 44.354515]",1,1541.836,1.1674393385548139,11.67439338554814,141.693939,44.354515
1805,認知症対応型共同生活介護,グループホーム陽だまりの家,羽幌町栄町94-8,18,01484,"[141.69519, 44.356216]",1,1541.836,1.1674393385548139,11.67439338554814,141.69519,44.356216
1806,認知症対応型共同生活介護,グループホームエルムの里,初山別村有明３３６番地１,15,01485,"[141.813599, 44.423504]",1,241.671,6.206785257643657,62.067852576436565,141.813599,44.423504
1807,介護老人福祉施設,特別養護老人ホーム友愛苑,遠別町字本町６丁目１番地の６,50,01486,"[141.798538, 44.722507]",1,567.5,8.81057268722467,88.1057268722467,141.798538,44.722507
1808,介護老人福祉施設（地域密着型）,地域密着型特別養護老人ホーム　友愛苑,遠別町字本町６丁目１番地６,20,01486,"[141.798538, 44.722507]",1,567.5,3.524229074889868,35.24229074889868,141.798538,44.722507
1809,介護老人福祉施設,天塩町立特別養護老人ホーム恵愛荘,天塩町字サラキシ５７１０番地,50,01487,"[141.820526, 44.984165]",1,537.607,9.300474138171564,93.00474138171565,141.820526,44.984165
1810,認知症対応型共同生活介護,えがおの家,天塩町字川口5692番地1,18,01487,"[141.757675, 44.924023]",1,537.607,3.3481706897417634,33.48170689741763,141.757675,44.924023
1811,介護老人福祉施設,特別養護老人ホームさるふつやすらぎ苑,猿払村鬼志別北町７０番地,30,01511,"[142.119186, 45.337273]",1,293.525,10.220594497913297,102.20594497913297,142.119186,45.337273
1813,介護老人福祉施設,特別養護老人ホーム清風苑,浜頓別町旭ヶ丘３丁目８番地,50,01512,"[142.367081, 45.119225]",1,654.5530000000001,7.638800830490425,76.38800830490425,142.367081,45.119225
1814,介護老人福祉施設,特別養護老人ホーム　ぬくもりの舎,浜頓別町クッチャロ湖畔51番地,50,01512,"[142.349686, 45.127155]",1,654.5530000000001,7.638800830490425,76.38800830490425,142.349686,45.127155
1815,認知症対応型共同生活介護,ぐるーぷほーむかやのみ,浜頓別町北１条４丁目８番地,18,01512,"[142.366745, 45.126205]",1,654.5530000000001,2.7499682989765533,27.49968298976553,142.366745,45.126205
1817,介護老人福祉施設,特別養護老人ホーム長寿園,中頓別町字中頓別１６０番地,55,01513,"[142.293915, 44.972904]",1,363.16900000000004,15.144464422899532,151.44464422899532,142.293915,44.972904
1818,介護老人福祉施設,特別養護老人ホーム歌翠園,枝幸町歌登桧垣町１４２番地,50,01514,"[142.466873, 44.837292]",1,1363.3739999999998,3.6673722690912403,36.6737226909124,142.466873,44.837292
1819,介護老人福祉施設,特別養護老人ホーム枝幸苑,枝幸町三笠町1611番地43,50,01514,"[142.571198, 44.940353]",1,1363.3739999999998,3.6673722690912403,36.6737226909124,142.571198,44.940353
1820,介護老人保健施設,介護老人保健施設うたのぼり,枝幸町歌登南町４０３番地,29,01514,"[142.476929, 44.836582]",1,1363.3739999999998,2.1270759160729193,21.27075916072919,142.476929,44.836582
1821,介護老人福祉施設,社会福祉法人豊富福祉会,豊富町字上サロベツ2005-29,100,01516,"[141.777496, 45.102856]",1,672.299,14.87433418761593,148.7433418761593,141.777496,45.102856
1822,認知症対応型共同生活介護,グループホーム和ごころ,豊富町字上サロベツ１９８８番６８,15,01516,"[141.777496, 45.102856]",1,672.299,2.231150128142389,22.31150128142389,141.777496,45.102856
1823,認知症対応型共同生活介護,グループホームはまなす,豊富町字上サロベツ１９８８番68,9,01516,"[141.777496, 45.102856]",1,672.299,1.3386900768854335,13.386900768854336,141.777496,45.102856
